id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
48707,139868,Swedish Classics GP,Career mode makes player go through all 30 races with 3 other AI drivers. Player has to win the race in order to move on in the GP.,2005-11-16 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
188328,23007,Swords of Destiny,NULL,2005-02-17 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
4168,49802,Sylvania Families: Fashion Designer ni Naritai! Kurumi Risu no Onna no Ko,NULL,2005-01-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163750,6287,System Rush,NULL,2005-09-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53696,60365,Taiko no Tatsujin Portable,NULL,2005-08-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10203,123426,Taiko no Tatsujin: Tobikkiri! Anime Special,NULL,2005-08-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123999,123417,Taiko no Tatsujin: Wai Wai Happy! Rokudaime,NULL,2005-12-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7237,198601,Tails Sky Adventure,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165387,198183,Taisen Bomberman 8,NULL,2005-07-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56227,198197,Taisen Daifugo,NULL,2005-07-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23868,97968,Taisen Hot Gimmick: Axes-Jong,NULL,2005-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114794,6186,Taito Legends,NULL,2005-10-14 00:00:00.000,NULL,NULL,75.0000,2,NULL,NULL
153496,72791,Taito Memories Joukan,NULL,2005-07-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68546,210255,Tak: The Great Juju Challenge,NULL,2005-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68554,210254,Tak: The Great Juju Challenge,NULL,2005-09-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68307,2780,Tak: The Great Juju Challenge,NULL,2005-09-19 00:00:00.000,3,NULL,NULL,NULL,60.0000,2
120647,1206,Tales of Legendia,NULL,2005-08-25 00:00:00.000,4,NULL,79.0000,1,69.9778,7
192316,1207,Tales of the Abyss,"Tales of the Abyss will follow the story of the young aristocrat, Luke fon Fabre. Kidnapped seven years ago, Luke returns to his family with no memories of his life before. Suddenly, Luke is thrust into the outside world and caught in the workings of the Order of Lorelei and the Oracle Knights who serve as keepers of the prophecy known as the Score. He must learn of the power of friendship and feel the pain of sacrifice. Luke's actions could save the world or destroy it.",2005-12-15 00:00:00.000,13,NULL,69.2000,5,82.4356,49
111680,49827,Tales of the World: Narikiri Dungeon 3,NULL,2005-07-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143519,23141,TalkMan,NULL,2005-12-16 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
174582,20491,Tamagotchi Connection: Corner Shop,NULL,2005-09-15 00:00:00.000,NULL,NULL,50.0000,2,64.0000,0
7040,49852,Tantei Jinguuji Saburou: Shiroi Kage no Shoujo,NULL,2005-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88020,80578,Tear Ring Saga: Berwick Saga,NULL,2005-05-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
180315,24955,Tears to Tiara,"The game draws heavily from Welsh, Celt, Christian and Roman mythology, with characters named Arawn, Arthur, Epona, Llŷr, Morgan, Pwyll, Rhiannon, and Taliesin. Set in a Late Antiquity-inspired fantasy setting, story starts on an island Erin (or Hibernia, as shown on an in-game map) on the west border of the Holy Empire.

Prologue is centered around the precognition-gifted priestess of the Gael tribe, Rhiannon. She is kidnapped by a rogue priest of the Holy Empire, Drwc, to be used as a sacrifice in a ritual meant to resurrect the Demon King Arawn and put Drwc in his favor. As a response the Gael people burn their village and swear to bring Rhiannon back or exact revenge on the Empire. In the middle of the ritual, as the Gael people attack Drwc's soldiers, Arawn is resurrected and offered Rhiannon. At this point, he kills Drwc, frees Rhiannon, and proclaims no intention in wreaking havoc which the legends attributed to him. Instead, he shows interest in Rhinannon's brother Arthur, the First Warrior of his tribe. Rhiannon, on the other hand, falls in love with Arawn, and by declaring her decision to marry him, makes him the chieftain of the Gael tribe (hers and Arthur's father was the previous chieftain, but Arthur could not assume the title due to being the First Warrior).

As the prologue ends, point of view is switched from Rhiannon to Arawn, revealing him to be the protagonist of the game, and the story continues with the exodus of Gael tribe to the neighboring island of Albion (or Insula Britannica, as shown on an in-game map) in hope of eluding the Empire.",2005-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56920,6192,Tecmo Classic Arcade,NULL,2005-09-14 00:00:00.000,NULL,NULL,44.3333,3,NULL,NULL
75337,201730,Teen Titans,NULL,2005-10-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54484,146059,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,"In Episode 1, the turtles begin saving an old person in New York City from sadistic Triceratons. After destroying three carriers deploying the Triceraton army, the turtles go underground to reach the Central Park to rescue their friends Casey and April. While in the park, Leo Raph Mikey and Don defend against the Triceratons and Professor Honeycutt pegged as the Fugitoid saved from TMNT 2 Battle Nexus assists the turtles in finding where Casey Jones and April O'Neil are held captive. Breaking into the Triceraton's base, Zaranmon, commander in chief of the Triceraton's mobilizes a robot in effort of stopping the Turtles and Traximus. Zaranmon's attempt is a failure and Traximus destroys a chair to make change in their clan.

In Episode 2, the turtles discover new technology coming from Baxter Stockman as Mousers infiltrate the sewer causing intense pain to the ears of Master Splinter. While protecting their sensei, the ninja turtles are fending off the Mousers while staying close to him. However, Master Splinter ends up captured and the turtles use hovercraft to chase down a moving van. They are soon blocked by a tall and a small enemy duo for an ambush. Once passed them, the turtles resume in their rescue mission for Master Splinter eventually fighting with Bishop then having to use throwing stars to break a lock to free him.

In Episode 3, the Turtles encounter every member of the Foot Clan through the missions. Hun, Karai, and Oroku Saki, the human identity of Shredder all fall down to the turtles. Towards the final battle with Saki, he is upgraded as Mega Shredder. The ninja turtles defeat him and then are summoned upon the Utrom council for a tribunal. Scherel, the Utrom controlling Shredder's body is charged for devious crimes and is exiled to an icy planet while Karai and the others are turned into the authorities as the main game ends.

In the Nightmare chapter, each of the turtles have a dream and encounter various bosses. Clearing most of the missions in this chapter leads to the game's final boss, Ultimate Drako. To use the gembu scrolls to activate the Ultimate Turtle forms, the player must collect scrolls and other content in Free Battle mode.",2005-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174555,4197,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,"In Episode 1, the turtles begin saving an old person in New York City from sadistic Triceratons. After destroying three carriers deploying the Triceraton army, the turtles go underground to reach the Central Park to rescue their friends Casey and April. While in the park, Leo Raph Mikey and Don defend against the Triceratons and Professor Honeycutt pegged as the Fugitoid saved from TMNT 2 Battle Nexus assists the turtles in finding where Casey Jones and April O'Neil are held captive. Breaking into the Triceraton's base, Zaranmon, commander in chief of the Triceraton's mobilizes a robot in effort of stopping the Turtles and Traximus. Zaranmon's attempt is a failure and Traximus destroys a chair to make change in their clan.

In Episode 2, the turtles discover new technology coming from Baxter Stockman as Mousers infiltrate the sewer causing intense pain to the ears of Master Splinter. While protecting their sensei, the ninja turtles are fending off the Mousers while staying close to him. However, Master Splinter ends up captured and the turtles use hovercraft to chase down a moving van. They are soon blocked by a tall and a small enemy duo for an ambush. Once passed them, the turtles resume in their rescue mission for Master Splinter eventually fighting with Bishop then having to use throwing stars to break a lock to free him.

In Episode 3, the Turtles encounter every member of the Foot Clan through the missions. Hun, Karai, and Oroku Saki, the human identity of Shredder all fall down to the turtles. Towards the final battle with Saki, he is upgraded as Mega Shredder. The ninja turtles defeat him and then are summoned upon the Utrom council for a tribunal. Scherel, the Utrom controlling Shredder's body is charged for devious crimes and is exiled to an icy planet while Karai and the others are turned into the authorities as the main game ends.

In the Nightmare chapter, each of the turtles have a dream and encounter various bosses. Clearing most of the missions in this chapter leads to the game's final boss, Ultimate Drako. To use the gembu scrolls to activate the Ultimate Turtle forms, the player must collect scrolls and other content in Free Battle mode.",2005-11-01 00:00:00.000,2,NULL,42.5000,2,50.6440,8
188970,1235,Tekken 5: Dark Resurrection,"Following the conclusion of the King of Iron Fist Tournament 4...

Kazuya Mishima and Jin Kazama fight an epic father-son duel at Honmaru, of the Mishima Zaibatsu. When the dust settles, Jin is victorious. Disgusted, Heihachi Mishima turns his back on Kazuya.

""Was that the best you could do? Pathetic! You deserve to die.""

A duel ensues between Heihachi and Jin... Jin sprouts black wings and goes berserk with rage, proving to be more than a match for Heihachi. Jin, however, regains his senses just before dealing the lethal blow.

""Be thankful for Jun Kazama...my mother.""

Saying this, he flies off, leaving Honmaru behind. Heihachi is drained and defeated and lies sprawled on the ground. Once again, the battleground is silent.

However, the silence is short-lived. Soon the sound of an aircraft can be heard approaching. The buzz grows to a roar, and something can be heard launching from the craft. A hoard of Jacks suddenly burst through the ceiling, invading the compound.

At first Heihachi thinks that Kazuya has orchestrated the invasion. Kazuya, however, is roused by the rumbling and shaking, and obviously doesn't know what is going on either.

""Who are you?!""

Just as Heihachi shouts, the Jacks attack both of them. Heihachi and Kazuya are forced to fight together and begin destroying the Jacks. However, for every Jack they wreck, two more seem to take its place. Just as Heihachi begins to show signs of fatigue, Kazuya betrays him, hurling him into the midst of their enemies.

""Nnnoooooooo!!! Kazuyaaaaaa!!!""

Ignoring Heihachi's screams, Kazuya escapes Hon-maru while the enemies are distracted. Immediately afterward, Honmaru erupts in a massive explosion and is annihilated. A man cloaked in black silently watches the explosion.

Placing his hand on his ear, he checks his transmission signal and reports: ""Heihachi Mishima is dead...""

Immediately after his transmission, a single Jack attacks him from behind, but is obliterated with a single stroke of the man's blade.

With that, the man vanishes.

Desolated and in flames, all traces of Hon-maru have been destroyed. No one remains to witness the creature that bursts out of the ground amidst the rubble.

The following day the world learns of the death of Heihachi Mishima, leader of the Mishima Zaibatsu. This should have marked the end of the Mishima Zaibatsu, but a mysterious figure assumes leadership of the organization, restoring order to it as if nothing has occurred.

One month passes...

Mishima Zaibatsu announces it will host The King of Iron Fist Tournament 5.

The mysterious King of Iron Fist Tournament is about to begin once more...",2005-12-01 00:00:00.000,11,NULL,87.2000,5,77.6820,46
119570,191713,Ten ni Takaku Chi ni Fukaku,"Tokyo, 2019.
After the earthquake city decays, and capital gets transferred. In the empty streets there is a 150 meters height skyscraper that stays unmanned. Eight young people get an invitation to gather in this unique location. Somehow, they decide to stay here. Why do they choose something that has lost its meaning?",2005-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172300,44512,Tenchu: Time Of The Assassins,NULL,2005-07-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
48603,205062,Tennis no Ouji-sama: Gakuensai no Ouji-sama,"The Atobe group has decided to sponsor a school festival which involves the local schools’ tennis teams. You are a 14 year old heroine who is in charge of managing a team and the festival. Your duties include arranging activities, and organizing people. You’ll have to get in contact with the members of the team so they can lend a hand, get to know one another, chat with them, and maybe even develop an intimate relationship with one of them…",2005-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50178,54430,Terrorist Takedown: Payback,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156347,195489,Tetrigram,NULL,2005-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56245,25024,Tetris: The Grand Master 3 - Terror‑Instinct,NULL,2005-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77955,25025,Tetris: The Grand Master Ace,NULL,2005-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130966,146446,Texas Hold'em 3D,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74658,146189,The Adventures of El Ballo,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76843,26717,The Albino Hunter,NULL,2005-03-11 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,2
81167,49311,The Berenstain Bears and the Spooky Old Tree,NULL,2005-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188455,5746,The Bible Game,NULL,2005-10-23 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
188527,225574,The Bible Game,NULL,2005-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106718,171794,The Bunker,NULL,2005-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25092,49507,The Cat in the Hat By Dr Seuss,NULL,2005-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165608,194237,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",NULL,2005-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165708,194238,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",NULL,2005-11-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165815,3857,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",NULL,2005-11-14 00:00:00.000,4,NULL,67.5000,4,55.7853,21
37715,22578,The Con,"After being released from prison, the Con Artist finds themselves low on money and options. They're soon dragged into the sinister world of underground street fighting. As the world of crime gets harder to escape, the bodies start piling up. Can you earn enough money to climb the ranks of the underground tournaments and uncover the perpetrator behind these deaths? Or will the stakes get too high for you to wager against?",2005-10-18 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
110068,13585,The Endless Forest,NULL,2005-12-12 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
179964,18256,The Fairly OddParents: Clash With the Anti-World,NULL,2005-10-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78831,137695,The Game of Life / Yahtzee / Payday,NULL,2005-11-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156968,202975,The Griffon Legend,NULL,2005-07-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172918,29208,The Guild: Gold Edition,NULL,2005-11-08 00:00:00.000,1,NULL,NULL,NULL,50.0000,2
32053,204651,The House,NULL,2005-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91372,21721,The House of the Dead 4,"In 2003, veteran AMS agent James Taylor and rookie Kate Green gather intelligence at the fifth basement floor of the AMS' European headquarters. James suspects that the events of the 2000 Goldman case have not ended. A sudden earthquake rocks the room, collapsing the basement walls and trapping the agents. 
 
Several days later, while awaiting backup, James' PDA goes off; hordes of creatures appear on the security cameras. James and Kate arm themselves and escape. In a classified information room, they uncover a plot to fire nuclear missiles worldwide within 24 hours' time.",2005-07-02 00:00:00.000,3,NULL,79.0000,2,NULL,NULL
21017,7013,The Idolmaster,NULL,2005-07-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
85855,3954,The Incredible Hulk: Ultimate Destruction,NULL,2005-08-23 00:00:00.000,5,NULL,86.3333,3,75.7601,20
169149,200818,The Incredibles: Rise of the Underminer,NULL,2005-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169189,3955,The Incredibles: Rise of the Underminer,NULL,2005-10-24 00:00:00.000,4,NULL,60.0000,2,59.7542,8
146510,47572,The King of Fighters Extreme,NULL,2005-01-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65802,15434,The King of Fighters XI,"During the previous series' installment, Mukai, a member of a group known as ""Those from the Distant Land"", stole the seal belonging to the demon Orochi. Taking advantage of this situation, Ash Crimson attacked Chizuru Kagura in her weakened state and stole the Yata Mirror from her, draining her powers in the process. During The King of Fighters XI, a new tournament is established, in which both established fighters and newcomers participate. ""Those from the Past"" are hosts of the tournament; they consist of a weapons expert named Shion and a dimension manipulator named Magaki, who serve as the respective sub and final bosses of the game. Following their defeat, Magaki tries to steal Orochi's power, but instead ends up being murdered by his own ally.",2005-10-26 00:00:00.000,5,1,76.5000,4,80.7091,12
69176,47322,The King of Fighters: Maximum Impact - Maniax,NULL,2005-07-28 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
117084,3973,The Legend of the Quiz Tournament of Champions,NULL,2005-12-08 00:00:00.000,NULL,NULL,NULL,NULL,23.0000,0
64552,210328,The Legend of Zelda: The Lampshade of No Real Significance,"The game parodies the Legend of Zelda series, with the gameplay consisting of one lengthy trading sequence, a typical convention in the series. A few other Nintendo characters besides Link are included as NPCs, as well as the creators and other famous video game characters, including flash video creator Legendary Frog, who is also referenced by one item being called the Frog of Legend. Link cannot die or get hurt in this game, and has no sword.",2005-07-25 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
164987,22458,The Lord of the Rings: Tactics,NULL,2005-12-08 00:00:00.000,2,NULL,70.0000,1,66.1172,7
156952,1005,The Matrix Online,NULL,2005-03-25 00:00:00.000,2,NULL,50.0000,2,NULL,NULL
105208,1004,The Matrix: Path of Neo,NULL,2005-10-04 00:00:00.000,18,NULL,65.6000,6,67.6274,53
92523,2995,The Movies,NULL,2005-11-08 00:00:00.000,28,NULL,86.5000,3,79.5980,92
189317,79055,The Powder Toy,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176546,49421,The Proud Family,NULL,2005-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33566,47566,The Roots: Gates of Chaos,NULL,2005-08-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161703,20488,The Rub Rabbits!,NULL,2005-10-20 00:00:00.000,NULL,NULL,73.3333,3,73.0000,2
128385,39434,The Rumble Fish 2,NULL,2005-03-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165322,185900,The Scorpion King,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182911,3698,The Settlers: Heritage of Kings,"The game starts when Dario, a young boy in Thalgrund, is attacked by minions of the evil Mordred. After surviving the attack, Dario learns from his dying mother that he is actually the rightful heir to the throne. Upon hearing this, he sets out, accompanied by his childhood friend Erec, to locate his last living relative, his uncle Helias. As Dario battles to claim his inheritance and save the land, he and his friends face perilous dangers and must overcome many difficult challenges, including making peace between the rival nations of Barmecia and Cleycourt, battling the ferocious barbarians of Folklung and Norfolk, as well as the dark hordes, and foiling the evil schemes of the countess Mary De Mortfichet in Kaloix, before eventually reaching the King's Castle, where Dario subdues Mordred's dark general, Kerberos. Finally, the heroes march on Mordred's base in Evelance, defeating him in an epic battle. With the kingdom finally liberated, Dario takes his place on the throne.",2005-02-18 00:00:00.000,12,NULL,55.0000,4,75.2321,20
97852,203395,The Shooting & The Helicopter,NULL,2005-08-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24696,192906,The Sims 2,NULL,2005-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9524,225246,The Sims 2,"There are 12 different locations that Sims may travel to across Pleasantview, Strangetown, and Melbourne throughout the course of the game. In order to unlock a new location, the player must complete Golden Wants (basically, a Want that is a mission).",2005-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9261,210460,The Sims 2,"The game begins with the player's character driving through the Strangetown desert, presumably the ""Road to Nowhere"" in their car, when suddenly a flying green diamond (Also known as the Plumbob, the marker and logo of the Sims games) flies past the player and causes them to lose control of, and damage, their car. Fortunately, the player finds a gas station. The player takes their car into the garage. At that point the player takes control. The player is introduced to a vehicle mechanic named Oscar who, after a brief tutorial in teaching the player how to talk to NPC Sims, informs the player their car will only take a short while to fix.

The player is then free to roam around the gas station, and after being introduced to some more NPCs, including Bella Goth, who claims to be abducted by aliens, completing tasks and being taught the basic objective of the game which is ""Secret Hunting"" for the store clerk. The player then exits the shop only to find the garage around the back has completely disappeared along with Oscar and their car, with only the foundation of the garage remaining. The only thing left from the disappearance is a cell phone, which the player answers and a man named Doctor Dominic Newlow offers the player a job, requiring him or her to get a ride into town and find a place to stay.

The player informs Police Deputy Duncan about the situation who replies that he can do nothing about it and suggests the player find a place to stay. After having bought Bella's house for pocket change and getting donuts for Deputy Duncan (which happen to have been found in the trash), the player finally gets a lift into Strangetown's Paradise Place, only to find more tasks and mysteries.",2005-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82786,210459,The Sims 2,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67639,192905,The Sims 2,NULL,2005-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182722,13127,The Sims 2: Happy Holiday Pack,NULL,2005-11-17 00:00:00.000,4,NULL,NULL,NULL,13.4454,6
699,22457,The Sims 2: Holiday Party Pack,"Add home decor that matches the holidays - light up the candles, set up the garden gnome, and get the tree that tops all trees to show off your holiday feelings. Take Frosty on a ski jumping trip! Tuck in your young Sims with holiday-themed pajamas! Add a unique touch to your holiday festivities with international version of Santa, like Father Christmas and Cheongsam of the Chinese Fall Festival.",2005-11-17 00:00:00.000,1,NULL,10.0000,1,NULL,NULL
184459,45116,The Sims: Complete Collection,"Management in The Sims revolves around decision-making. From physical environmental layouts, to mental outlook, emotional makeup and skills of your Sims, you'll be immersed in their daily lives. Activities include buying and placing unique items for households and offices, selling and replacing worn out furnishings, and otherwise building and maintaining the world in which your Sims live.

You'll guide your Sims in life-development phases and chemistry between your Sims is a product of your manipulations as well - all form the level and style of interaction through conversations with other Sims.

The Sims has a range of ten career tracks for your breadwinners to follow and each career advancement requires specific skills for success. There are ten levels of positions within each of the ten career tracks - your Sims can work their way up in career fields.

Your Sims can experience floods, fires, and robberies. Neglect, starvation, loss of energy, failure to perform basic bathroom visits - all can affect your Sims and even stop them in their tracks. Death is an option and entire families could be wiped out by complete neglect and starvation.",2005-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147028,17580,The Stalin Subway,NULL,2005-09-29 00:00:00.000,2,NULL,NULL,NULL,50.0000,4
184395,6181,The Suffering: Ties That Bind,NULL,2005-09-26 00:00:00.000,9,NULL,72.0000,4,69.0334,20
178396,10901,The Sword of Etheria,NULL,2005-06-30 00:00:00.000,1,NULL,60.0000,1,NULL,NULL
160501,6639,The Tower SP,NULL,2005-04-28 00:00:00.000,1,NULL,8.0000,1,NULL,NULL
166301,6030,The Warriors,"New York, 1979. A battle on the streets. The armies of the night number 60,000 strong, and tonight they're all after The Warriors - a street gang wrongly accused of killing a rival gang leader.

The Warriors must make their way from one end of New York to their turf on the other side of the city. All that stands between The Warriors and their survival are 20 miles and thousands of street gang members.

The army of gangs owns the streets and there's no turning back. They must fight for their lives and learn the meaning of loyalty as danger and uncertainty emerge from the city night.",2005-10-17 00:00:00.000,18,NULL,82.3333,5,83.6519,36
31680,79408,The White Chamber,"The white chamber, is a sci-fi point and click horror adventure game. Explore a strange environment crafted in luscious 2D. Control a trapped young woman who wakes in a strange environment with no memory of who she is and how she got there. As you explore a twisted space station you must solve devious puzzles and face your darkest nightmare. As you uncover the secrets of what happened, you move ever closer to the strange presence coming from the white chamber.",2005-03-31 00:00:00.000,1,2,NULL,NULL,NULL,NULL
56402,122221,The Young Gabriel King Chronicles,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18464,92455,Thing Thing,NULL,2005-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2061,92452,Thing Thing 2,NULL,2005-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113445,43444,This Is Football 2005,NULL,2005-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167660,79074,Tierras del Sur,NULL,2005-08-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170633,903,Tiger Woods PGA Tour 06,NULL,2005-09-20 00:00:00.000,NULL,NULL,70.0000,2,55.0000,3
46419,73651,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,NULL,2005-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35223,152382,Time Attack! RPG,NULL,2005-06-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170481,2144,TimeSplitters: Future Perfect,"The game begins in 2401 when the space marine, Sergeant Cortez, is leaving the space station that he destroyed at the end of TimeSplitters 2. His ship crash lands on the future Earth and two fellow marines greet him. Sergeant Cortez follows his squad of marines through the valley and battles unknown masked figures and TimeSplitters. Cortez is then tasked with following the signatures in the past by time travel thought to be caused by the TimeSplitters. He then goes on a mission to go back in time to find a way to stop the TimeSplitters race from being created.",2005-03-21 00:00:00.000,28,NULL,80.0000,2,85.4988,63
147683,10842,Titanic,NULL,2005-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48930,75350,Titeuf : Mission Nadia,NULL,2005-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124441,4201,TMNT: Mutant Melee,"Though the game does not offer a main plot for the primary cast, Adventure Mode is the single-player option in which the player chooses a character to follow in a battle-to-battle style story with written synopsis between battles and tasks as they attempt to reach their ultimate goal. The mode presents offshoot routes that allow you to choose different challenges and battles as you proceed.

During progression, the player gathers token currency which can unlock extra content in the Library menu area.",2005-03-15 00:00:00.000,3,NULL,NULL,NULL,65.8876,8
153142,169159,Tobi Tsukihime,NULL,2005-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139174,17267,Togainu no Chi,"After being devastated in the third World War (known as The Third Division), Japan was divided in two. Several years after the end of the war, a crime organization called Vischio has taken control of the destroyed city of Toshima (formerly Tokyo, Japan's capital city), where they are holding a battle game known as Igura.

Igura is a battle game held in Toshima that may result in the murder of participants. To participate, one must meet with Arbitro and tell him their reason for their decision. Upon meeting with Arbitro, participants are given five dog tags, each engraved like a card in a standard deck of playing cards. One tag must hang from the participant's neck as proof of participation. Participants must then put their lives on the line to collect others' tags, with the goal being to collect a Royal Flush. If a participant collects a Royal Flush set of tags, they earn the right to challenge ""Il Re"" in battle. Battles end when one party either dies or lets their back touch the ground. The winner takes the loser's tags and is free to do as they please to the loser after that, often resulting in the loser's death.

The game's main character, a young man named Akira, is falsely accused of a crime. Once arrested, a mysterious woman appears before him, offering him freedom if he agrees to participate in Igura and defeat Igura's strongest man: the king, or Il Re. The story follows Akira's life in the harsh, lawless Toshima as he fights both to survive and to unravel the mysteries developing around him.",2005-02-25 00:00:00.000,2,1,NULL,NULL,NULL,NULL
5044,221602,Tokimeki Factory Complete Box: Tokimeki Memorial Girl's Side,NULL,2005-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5846,221600,Tokimeki Factory Vol.1,NULL,2005-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5809,221601,Tokimeki Factory Vol.2,NULL,2005-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188447,49341,Tokyo Xtreme Racer Advance,NULL,2005-04-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
